1584132,Modeling of road-traffic noise with the use of genetic algorithm.,"Two models for predicting in-city road-traffic noise pollution of Mashhad have been obtained. Traffic volume, composition, and speed have been chosen as model's parameters. Vehicles were classified into light cars and medium and heavy trucks. Reference emission level of each group was determined experimentally based on perpendicular propagation from central lane of traffic road. Simultaneous measurements of noise level and vehicle flow and composition were done. Two mathematical models have been proposed by the use of genetic algorithms which can be used for calculating L""e""q. These models have been validated against noise data. Subsequently, measured traffic noise has been compared with calculated ones, using developed models, and a relatively good agreement has been obtained among them. The models are found accurate within +/-1% and can be used for flat road noise prediction.",2011,1584132,"S. Rahmani,S. M. Mousavi,M. J. Kamali",0
1584133,EMPSO-based optimization for inter-temporal multi-product revenue management under salvage consideration.,"The retail market is governed by customer behavior, demand pattern and inventory replenishment policies. It is also observed that any decision would prove to be full of errors, and objective of enhancing the market share could not be achieved, without inclusion of these factors and policies. While an extensive set of literature exists on single and multi-product dynamic pricing, the issue of liquidation of leftover inventory has so far received scant attention from the researchers of Operations Management community. The current work primarily tries to bridge this research gap by addressing dual objectives of revenue maximization and reduction of salvaging losses. In this paper an inter-temporal dynamic pricing model for multiple products is developed under a market setup with price-sensitive demand. Ideas proposed by [1] and [2] have been taken into account for constructing a revenue structure. The formulated objective function is found to be tractable for deriving prices and procurement quantities of large product portfolios. A multi-objective problem has been devised to handle the optimization of normal and clearance revenue by satisfying several pragmatic constraints. Subsequently, an effective algorithm deriving its traits from Particle Swarm Optimization has been proposed to address this problem. An illustrative example from retail apparel industry has been simulated and solved by the afore-mentioned approach. To validate the model statistical analysis has been carried out and the managerial insights portrayed to reveal the practical complexities involved.",2011,1584133,"Ankit Kumar Gandhi,Sri Krishna Kumar,Mayank Kumar Pandey,M. K. Tiwari",0
1584134,Expert system to predict forging load and axial stress.,"Finite element (FE) analysis of forging process generally takes a long time to carry out. Sometimes, it might be required to predict the results of FE analysis as accurately as possible in a less processing time. A pre-analysis prediction of the results could also be helpful in some cases. Soft computing-based expert system has been developed in the present work, to predict forging load and axial stress developed. Forging load and axial stress have been calculated for an axi-symmetric part by varying the values of maximum contact friction stress and normal contact stiffness factor in ANSYS FE package. Data generated in the process have been utilized for developing a fuzzy logic-based expert system, on the basis of the authors' knowledge, which has been optimized subsequently using a genetic algorithm (GA). Two other expert systems (ESs) have been developed automatically using the GA, without taking any aid from the manually-designed fuzzy logic system. It has been found that the expert systems are able to make predictions of forging load and axial stress as accurately as the FE package can do. Results of the ESs have also been seen to be comparable with the experimental results reported in the available literature. Instantaneous prediction capability of the developed expert systems proves their suitability for on-line implementations.",2011,1584134,"Tapas Gangopadhyay,Dilip Kumar Pratihar,Indrajit Basak",0
1584135,Risk evaluation through decision-support architectures in threat assessment and countering terrorism.,"Owing to their inherent nature, terrorist activities could be highly diversified. The risk assessment becomes a crucial component as it helps us weigh pros and cons versus possible actions or some planning pursuits. The recognition of threats and their relevance/seriousness is an integral part of the overall process of classification, recognition, and assessing eventual actions undertaken in presence of acts of chem.-bio terrorism. In this study, we introduce an overall scheme of risk assessment realized on a basis of classification results produced for some experimental data capturing the history of previous threat cases. The structural relationships in these experimental data are first revealed with the help of information granulation - fuzzy clustering. We introduce two criteria using which information granules are evaluated, that is (a) representation capabilities which are concerned with the quality of representation of numeric data by abstract constructs such as information granules, and (b) interpretation aspects which are essential in the process of risk evaluation. In case of representation facet of information granules, we demonstrate how a reconstruction criterion quantifies their quality. Three ways in which interpretability is enhanced are studied. First, we show how to construct the information granules with extended cores (where the uncertainty associated with risk evaluation could be reduced) and shadowed sets, which provide a three-valued logic perspective of information granules given in the form of fuzzy sets. Subsequently, we show a way of interpreting fuzzy sets via an optimized set of its @a-cuts.",2011,1584135,"Witold Pedrycz,S. C. Chen,Stuart H. Rubin,G. Lee",0
1587615,A note on the perimeter of fat objects.,"In this Note, we show that the size of the perimeter of (@a,@b)-covered objects is a linear function of the diameter. Specifically, for an (@a,@b)-covered object O, per(O)=",2011,1587615,"Prosenjit Bose,Otfried Cheong,Vida Dujmovic",0
1587616,Efficient on-line algorithms for Euler diagram region computation.,"Euler diagrams are an accessible and effective visualisation of data involving simple set-theoretic relationships. Sets are represented by closed curves in the plane and often have wellformedness conditions placed on them in order to enhance comprehensibility. The theoretical underpinning for tool support has usually focussed on the problem of generating an Euler diagram from an abstract model. However, the problem of efficient computation of the abstract model from the concrete diagram has not been addressed before, despite this computation being a necessity for computer interpretations of user drawn diagrams. This may be used, together with automated manipulations of the abstract model, for purposes such as semantic information presentation or diagrammatic theorem proving. Furthermore, in interactive settings, the user may update diagrams ''on-line'' by adding and removing curves, for example, in which case a system requirement is the update of the abstract model (without the necessity of recomputation of the entire abstract model). We define the notion of marked Euler diagrams, together with a method for associating marked points on the diagram with regions in the plane. Utilising these, we provide on-line algorithms which quickly compute the abstract model of a weakly reducible wellformed Euler diagram (constructible as a sequence of additions or removals of curves, keeping a wellformed diagram at each step), and quickly updates both the set of curves in the plane as well as the abstract model according to the on-line operations. Efficiency is demonstrated by comparison with a common, naive algorithm. Furthermore, the methodology enables a straightforward implementation which has subsequently been realised as an application for the user classification domain.",2011,1587616,"Gennaro Cordasco,Rosario De Chiara,Andrew Fish",0
1588350,A decision support model for warranty servicing of repairable items.,"This paper addresses the question of servicing warranties for repairable items. Each time a unit under warranty fails, the manufacturer is obliged to restore it to operating condition either by repairing it or by replacing it with a new unit. The decision to replace or repair depends on a variety of factors such as cost of immediate repair, age of the unit, the extent of usage, the condition of the unit, and the remaining warranty period. We consider products with phase type lifetime distributions, where the phase describes the condition of the unit, and develop a decision support system (DSS) for the repair/replace decisions in servicing the warranty using the criterion of expected cost of servicing the remaining warranty. A comprehensive example is presented to illustrate the DSS. Effectiveness of the proposed DSS is verified by simulation.",2011,1588350,B. Madhu Rao,0
1588370,Computational experience with a core-based reduction procedure for the 2-knapsack problem.,"In this note we consider the 2-knapsack problem where each item has both a weight and a size. We show that a simple yet powerful reduction procedure can significantly enhance the capabilities of a commercial ILP solver, leading to solve very large instances.",2011,1588370,"Federico Della Croce,Andrea Grosso",0
1588371,Exact algorithms for a generalization of the order acceptance and scheduling problem in a single-machine environment.,"This paper studies a generalization of the order acceptance and scheduling problem in a single-machine environment where a pool consisting of firm planned orders as well as potential orders is available from which an over-demanded company can select. The capacity available for processing the accepted orders is limited and each order is characterized by a known processing time, delivery date, revenue and a weight representing a penalty per unit-time delay beyond the delivery date. We prove that the existence of a constant-factor approximation algorithm for this problem is unlikely. We propose two linear formulations that are solved using an IP solver and we devise two exact branch-and-bound procedures able to solve instances with up to 50 jobs within reasonable CPU times. We compare the efficiency and quality of the results obtained using the different solution approaches.",2011,1588371,"Fabrice Talla Nobibon,Roel Leus",0
1588372,On the application of graph colouring techniques in round-robin sports scheduling.,"The purpose of this paper is twofold. First, it explores the issue of producing valid, compact round-robin sports schedules by considering the problem as one of graph colouring. Using this model, which can also be extended to incorporate additional constraints, the difficulty of such problems is then gauged by considering the performance of a number of different graph colouring algorithms. Second, neighbourhood operators are then proposed that can be derived from the underlying graph colouring model and, in an example application, we show how these operators can be used in conjunction with multi-objective optimisation techniques to produce high-quality solutions to a real-world sports league scheduling problem encountered at the Welsh Rugby Union in Cardiff, Wales.",2011,1588372,"R. Lewis,J. Thompson",0
1588373,An improved multi-objective evolutionary algorithm for the vehicle routing problem with time windows.,"The vehicle routing problem with time windows is a complex combinatorial problem with many real-world applications in transportation and distribution logistics. Its main objective is to find the lowest distance set of routes to deliver goods, using a fleet of identical vehicles with restricted capacity, to customers with service time windows. However, there are other objectives, and having a range of solutions representing the trade-offs between objectives is crucial for many applications. Although previous research has used evolutionary methods for solving this problem, it has rarely concentrated on the optimization of more than one objective, and hardly ever explicitly considered the diversity of solutions. This paper proposes and analyzes a novel multi-objective evolutionary algorithm, which incorporates methods for measuring the similarity of solutions, to solve the multi-objective problem. The algorithm is applied to a standard benchmark problem set, showing that when the similarity measure is used appropriately, the diversity and quality of solutions is higher than when it is not used, and the algorithm achieves highly competitive results compared with previously published studies and those from a popular evolutionary multi-objective optimizer.",2011,1588373,"Abel Garcia-Najera,John A. Bullinaria",0
1588374,MIP models for connected facility location: A theoretical and computational study.,"This article comprises the first theoretical and computational study on mixed integer programming (MIP) models for the connected facility location problem (ConFL). ConFL combines facility location and Steiner trees: given a set of customers, a set of potential facility locations and some inter-connection nodes, ConFL searches for the minimum-cost way of assigning each customer to exactly one open facility, and connecting the open facilities via a Steiner tree. The costs needed for building the Steiner tree, facility opening costs and the assignment costs need to be minimized. We model ConFL using seven compact and three mixed integer programming formulations of exponential size. We also show how to transform ConFL into the Steiner arborescence problem. A full hierarchy between the models is provided. For two exponential size models we develop a branch-and-cut algorithm. An extensive computational study is based on two benchmark sets of randomly generated instances with up to 1300 nodes and 115,000 edges. We empirically compare the presented models with respect to the quality of obtained bounds and the corresponding running time. We report optimal values for all but 16 instances for which the obtained gaps are below 0.6%.",2011,1588374,"Stefan Gollowitzer,Ivana Ljubic",0
1588375,A constraint programming-based solution approach for medical resident scheduling problems.,"Persistent calls come from within the graduate medical education community and from external sources for regulating the resident duty hours in order to meet the obligations about the quality of resident education, the well-being of residents themselves, and the quality of patient care services. The report of the Accreditation Council for Graduate Medical Education (ACGME) proposes common program requirements for resident hours. In this paper, we first develop a mixed-integer programming model for scheduling residents' duty hours considering the on-call night, day-off, rest period, and total work-hour ACGME regulations as well as the demand coverage requirements of the residency program. Subsequently, we propose a column generation model that consists of a master problem and an auxiliary problem. The master problem finds a configuration of individual schedules that minimizes the sum of deviations from the desired service levels for the day and night periods. The formulation of this problem is possible by representing the feasible schedules using column variables, whereas the auxiliary problem finds the whole set of feasible schedules using constraint programming. The proposed approach has been tested on a series of problems using real data obtained from a hospital. The results indicate that high-quality schedules can be obtained within a few seconds.",2011,1588375,"Seyda Topaloglu,Irem Ozkarahan",0
1588377,Time-constrained project scheduling with adjacent resources.,"We develop a decomposition method for the Time-Constrained Project Scheduling Problem (TCPSP) with adjacent resources. For adjacent resources the resource units are ordered and the units assigned to a job have to be adjacent. On top of that, adjacent resources are not required by single jobs, but by job groups. As soon as a job of such a group starts, the adjacent resource units are occupied, and they are not released before all jobs of that group are completed. The developed decomposition method separates the adjacent resource assignment from the rest of the scheduling problem. Test results demonstrate the applicability of the decomposition method. The presented decomposition forms a first promising approach for the TCPSP with adjacent resources and may form a good basis to develop more elaborated methods.",2011,1588377,"Johann Hurink,A. L. Kok,Jacob Jan Paulus,J. M. J. Schutten",0
1588378,A branch-and-cut algorithm for the partitioning-hub location-routing problem.,"We introduce the Partitioning-Hub-Location-Routing Problem (PHLRP), a hub location problem involving graph partitioning and routing features. The PHLRP consists of partitioning a given network into sub-networks, locating at least one hub in each sub-network and routing the traffic within the network at minimum cost. This problem finds applications in deployment of an Internet Routing Protocol called Intermediate System-Intermediate System (ISIS), and strategic planning of LTL ground freight distribution systems. We present an Integer Programming (IP) model for solving exactly the PHLRP and explore possible valid inequalities to strengthen it. Computational experiments prove the effectiveness of our model which is able to tackle instances of PHLRP containing up to 20 vertices.",2011,1588378,"Daniele Catanzaro,Éric Gourdin,Martine Labbé,F. Aykut Özsoy",0
1588379,Hybridizing principles of TOPSIS with case-based reasoning for business failure prediction.,"Case-based reasoning (CBR) solves many real-world problems under the assumption that similar observations have similar outputs. As an implementation of this assumption and inspired by the technique for order performance by the similarity to ideal solution (TOPSIS), this paper proposes a new type of multiple criteria CBR method for binary business failure prediction (BFP) with similarities to positive and negative ideal cases (SPNIC). Assuming that the binary prediction of business failure generates two results, i.e., failure and non-failure, we set the principle of this CBR forecasting method which is termed as SPNIC-based CBR as follows: new observations should have the same output as the positive or negative ideal case to which they are more similar. From the perspective of CBR, the SPNIC-based CBR forecasting method consists of R^4 processes: retrieving positive and negative ideal cases, reusing solutions of ideal cases to forecast, retain cases, and reconstruct the case base. As a demonstration, we applied this method to forecast business failure in China with three data representations of a formerly collected dataset from normal economic environment and a representation of a recently collected dataset from financial crisis environment. The results indicate that this new CBR forecasting method can produce significantly better short-term discriminate capability than comparative methods, except for support vector machine, in normal economic environment; On the contrary, it cannot produce acceptable performance in financial crisis environment. Further topics about this method are discussed.",2011,1588379,"Hui Li,Hojjat Adeli,Jie Sun,Jian-Guang Han",0
1588380,Prize collecting Steiner trees with node degree dependent costs.,"We discuss a variant of the prize-collecting Steiner tree problem with node degree dependent costs using a telecommunications setting to motivate these costs. We present and test models which are tailored for this variant of the problem. Results taken from instances with up to 100 nodes are used to evaluate the quality of the proposed models for solving the problem, as well as, in terms of the correspondent linear programming relaxation.",2011,1588380,"Luís Gouveia,Pedro Moura,Amaro de Sousa",0
1588381,Team formation based on group technology: A hybrid grouping genetic algorithm approach.,"This paper presents a new model for team formation based on group technology (TFPGT). Specifically, the model is applied as a generalization of the well-known Machine-Part Cell Formation problem, which has become a classical problem in manufacturing in the last few years. In this case, the model presented is especially well-suited for problems of team formation arising in R&D-oriented or teaching institutions. A parallel hybrid grouping genetic algorithm (HGGA) is also proposed in the paper to solve the TFPGT. The performance of the algorithm is shown in several synthetic TFPGT instances, and in a real problem: the formation of teaching groups at the Department of Signal Theory and Communications of the Universidad de Alcala in Spain.",2011,1588381,"Luis E. Agustín-Blas,Sancho Salcedo-Sanz,Emilio G. Ortíz-García,Antonio Portilla-Figueras,Ángel M. Pérez-Bellido,Silvia Jiménez-Fernández",0
1588382,A new mathematical programming approach to multi-group classification problems.,"In this paper we introduce a goal programming formulation for the multi-group classification problem. Although a great number of mathematical programming models for two-group classification problems have been proposed in the literature, there are few mathematical programming models for multi-group classification problems. Newly proposed multi-group mathematical programming model is compared with other conventional multi-group methods by using different real data sets taken from the literature and simulation data. A comparative analysis on the real data sets and simulation data shows that our goal programming formulation may suggest efficient alternative to traditional statistical methods and mathematical programming formulations for the multi-group classification problem.",2011,1588382,"Hasan Bal,H. Hasan Örkcü",0
1588383,Models for a traveling purchaser problem with additional side-constraints.,"The traveling purchaser problem (TPP) is the problem of determining a tour of a purchaser that needs to buy several items in different shops such that the total amount of travel and purchase costs is minimized. Motivated by an application in machine scheduling, we study a variant of the problem with additional constraints, namely, a limit on the maximum number of markets to be visited, a limit on the number of items bought per market and where only one copy per item needs to be bought. We present an integer linear programming (ILP) model which is adequate for obtaining optimal integer solutions for instances with up to 100 markets. We also present and test several variations of a Lagrangian relaxation combined with a subgradient optimization procedure. The relaxed problem can be solved by dynamic programming and can also be viewed as resulting from applying a state space relaxation technique to a dynamic programming formulation. The Lagrangian based method is combined with a heuristic that attempts to transform relaxed solutions into feasible solutions. Computational results for instances with up to 300 markets show that with the exception of a few cases, the reported differences between best upper bound and lower bound values on the optimal solutions are reasonably small.",2011,1588383,"Luis Gouveia,Ana Paias,Stefan Voß",0
1588384,Size-reduction heuristics for the unrelated parallel machines scheduling problem.,"In this paper we study the unrelated parallel machines problem where n independent jobs must be assigned to one out of m parallel machines and the processing time of each job differs from machine to machine. We deal with the objective of the minimisation of the maximum completion time of the jobs, usually referred to as makespan or C""m""a""x. This is a type of assignment problem that has been frequently studied in the scientific literature due to its many potential applications. We propose a set of metaheuristics based on a size-reduction of the original assignment problem that produce solutions of very good quality in a short amount of time. The underlying idea is to consider only a few of the best possible machine assignments for the jobs and not all of them. The results are simple, yet powerful methods. We test the proposed algorithms with a large benchmark of instances and compare them with current state-of-the-art methods. In most cases, the proposed size-reduction algorithms produce results that are statistically proven to be better by a significant margin.",2011,1588384,"Luis Fanjul-Peyro,Rubén Ruiz",0
1588385,New formulations for the hop-constrained minimum spanning tree problem via Sherali and Driscoll's tightened Miller-Tucker-Zemlin constraints.,"Given an undirected network with positive edge costs and a natural number p, the hop-constrained minimum spanning tree problem (HMST) is the problem of finding a spanning tree with minimum total cost such that each path starting from a specified root node has no more than p hops (edges). In this paper, the new models based on the Miller-Tucker-Zemlin (MTZ) subtour elimination constraints are developed and computational results together with comparisons against MTZ-based, flow-based, and hop-indexed formulations are reported. The first model is obtained by adapting the MTZ-based Asymmetric Traveling Salesman Problem formulation of Sherali and Driscoll [18] and the other two models are obtained by combining topology-enforcing and MTZ-related constraints offered by Akgun and Tansel (submitted for publication) [20] for HMST with the first model appropriately. Computational studies show that the best LP bounds of the MTZ-based models in the literature are improved by the proposed models. The best solution times of the MTZ-based models are not improved for optimally solved instances. However, the results for the harder, large-size instances imply that the proposed models are likely to produce better solution times. The proposed models do not dominate the flow-based and hop-indexed formulations with respect to LP bounds. However, good feasible solutions can be obtained in a reasonable amount of time for problems for which even the LP relaxations of the flow-based and hop-indexed formulations can be solved in about 2 days.",2011,1588385,Ibrahim Akgün,0
1588386,A new lower bound for the resource-constrained project scheduling problem with generalized precedence relations.,In this paper we propose a new lower bound for the resource-constrained project scheduling problem with generalized precedence relationships. The lower bound is based on a relaxation of the resource constraints among independent activities and on a solution of the relaxed problem suitably represented by means of an AON acyclic network. Computational results are presented and confirmed a better practical performance of the proposed method with respect to those present in the literature.,2011,1588386,"Lucio Bianco,Massimiliano Caramia",0
1588387,A multi-dimensional shooting algorithm for the two-facility location-allocation problem with dense demand.,"We develop an efficient allocation-based solution framework for a class of two-facility location-allocation problems with dense demand data. By formulating the problem as a multi-dimensional boundary value problem, we show that previous results for the discrete demand case can be extended to problems with highly dense demand data. Further, this approach can be generalized to non-convex allocation decisions. This formulation is illustrated for the Euclidean metric case by representing the affine bisector with two points. A specialized multi-dimensional shooting algorithm is presented and illustrated on an example. Comparisons with two alternative methods through a computational study confirm the efficiency of the proposed methodology.",2011,1588387,"Alper Murat,Vedat Verter,Gilbert Laporte",0
1588388,An efficient heuristic for adaptive production scheduling and control in one-of-a-kind production.,"Even though research in flow shop production scheduling has been carried out for many decades, there is still a gap between research and application-especially in manufacturing paradigms such as one-of-a-kind production (OKP) that intensely challenges real time adaptive production scheduling and control. Indeed, many of the most popular heuristics continue to use Johnson's algorithm (1954) as their core. This paper presents a state space (SS) heuristic, integrated with a closed-loop feedback control structure, to achieve adaptive production scheduling and control in OKP. Our SS heuristic, because of its simplicity and computational efficiency, has the potential to become a core heuristic. Through a series of case studies, including an industrial implementation in OKP, our SS-based production scheduling and control system demonstrates significant potential to improve production efficiency.",2011,1588388,"Wei Li,Barrie R. Nault,Deyi Xue,Yiliu Tu",0
1588389,A differential evolution algorithm with self-adapting strategy and control parameters.,"This paper presents a Differential Evolution algorithm with self-adaptive trial vector generation strategy and control parameters (SspDE) for global numerical optimization over continuous space. In the SspDE algorithm, each target individual has an associated strategy list (SL), a mutation scaling factor F list (FL), and a crossover rate CR list (CRL). During the evolution, a trial individual is generated by using a strategy, F, and CR taken from the lists associated with the target vector. If the obtained trial individual is better than the target vector, the used strategy, F, and CR will enter a winning strategy list (wSL), a winning F list (wFL), and a winning CR list (wCRL), respectively. After a given number of iterations, the FL, CRL or SL will be refilled at a high probability by selecting elements from wFL, wCRL and wSL or randomly generated values. In this way, both the trial vector generation strategy and its associated parameters can be gradually self-adapted to match different phases of evolution by learning from their previous successful experience. Extensive computational simulations and comparisons are carried out by employing a set of 19 benchmark problems from the literature. The computational results show that overall the SspDE algorithm performs better than the state-of-the-art differential evolution variants.",2011,1588389,"Quan-Ke Pan,Ponnuthurai N. Suganthan,Ling Wang,Liang Gao,Rammohan Mallipeddi",0
1588390,A tabu search algorithm for the heterogeneous fixed fleet vehicle routing problem.,"In the heterogeneous fixed fleet vehicle routing problem there are different types of vehicles and a given number of vehicles of each type. The resolution of this problem consists of assigning the customers to the existing vehicles and, in relation to each vehicle, defining the order of visiting each customer for the delivery or collection of goods. The objective is to minimize the total costs, satisfying customers' requirements and visiting each customer exactly once. In this paper a tabu search algorithm is proposed and tested on several benchmark problems. The computational experiments show that the proposed algorithm produces high quality solutions within an acceptable computation time. Four new best solutions are reported for a set of test problems used in the literature.",2011,1588390,José Brandão,0
1588391,A modified super-efficiency measure based on simultaneous input-output projection in data envelopment analysis.,"Super-efficiency data envelopment analysis (SE-DEA) models have been developed and applied in many situations. However, under the condition of variable returns to scale (VRS), infeasibility of the SE-DEA model may occur and restrict its application. A modified SE-DEA measure based on simultaneous input-output projection is proposed as a way to systematically characterize the super-efficiency in both inputs and outputs. The modified measure overcomes the infeasibility problem while providing ease of computation and interpretation. The practicability of the proposed measure in real applications and its comparison to other super-efficiency measures are illustrated empirically using an example.",2011,1588391,"Jin-Xiao Chen,Mingrong Deng,Sylvain Gingras",0
1588392,A two-machine flowshop problem with two agents.,"The multiple-agent scheduling problems have received increasing attention recently. However, most of the research focuses on deriving feasible/optimal solutions or examining the computational complexity of the intractable cases in a single machine. Often a number of operations have to be done on every job in many manufacturing and assembly facilities (Pinedo, 2002 [1]). In this paper, we consider a two-machine flowshop problem where the objective is to minimize the total completion time of the first agent with no tardy jobs for the second agent. We develop a branch-and-bound algorithm and simulated annealing heuristic algorithms to search for the optimal solution and near-optimal solutions for the problem, respectively.",2011,1588392,"Wen-Chiung Lee,Shiuan-Kang Chen,Cheng-Wei Chen,Chin-Chia Wu",0
1588393,"Hybrid-LP: Finding advanced starting points for simplex, and pivoting LP methods.","The simplex method has proven its efficiency in practice for linear programming (LP) problems of various types and sizes. However, its theoretical worst-case complexity in addition to its poor performance for very large-scale LP problems has driven researchers to develop alternative methods for LP problems. In this paper, we develop the hybrid-LP; a two-phase approach for solving LP problems. Rather than following a path of extreme points on the boundary of the feasible region as in the simplex method, the first phase of the hybrid-LP moves through the interior of the feasible region to obtain an improved and advanced initial basic feasible solution (BFS). Then, in the second phase simplex or other LP methods can be used to find the optimal solution. Since the introduction of polynomial-time methods for LP, a considerable amount of research has focused on interior-point methods for solving large-scale LP problems. Although fewer iterations are needed for interior-point methods to converge to a solution, the iterations are computationally intensive. Our approach is a hybrid method that uses a computationally efficient pivot to move in the interior of the feasible region in its first phase. This single iteration is able to bypassing several extreme points to an improved BFS, which can then be used as a starting point in any LP method in the second phase of the method. Our approach can also be modified to perform a number of interior pivots in the first phase based on the trade-off between the number of iterations and the running time. The hybrid-LP uses an efficient pivoting iteration which is computationally comparable to the standard simplex iteration. Another feature is adaptability in finding the advanced starting point by avoiding the boundaries of the feasible region. In addition, the hybrid-LP has the ability to start from a feasible point which may not be a BFS. Our computational experiments demonstrate that the hybrid-LP reduces both the number of iterations and the running time compared to the simplex method on a wide range of test problems.",2011,1588393,"Camelia Al-Najjar,Behnam Malakooti",0
1588394,A branch and bound enhanced genetic algorithm for scheduling a flowline manufacturing cell with sequence dependent family setup times.,"This paper addresses the permutation flowline manufacturing cell with sequence dependent family setup times problem with the objective to minimize the makespan criterion. We develop a cooperative approach including a genetic algorithm and a branch and bound procedure. The latter is probabilistically integrated in the genetic algorithm in order to enhance the current solution. Moreover, the application of the branch and bound algorithm is based upon the decomposition of the problem into subproblems. The performance of the proposed method is tested by numerical experiments on a large number of representative problems.",2011,1588394,"Radhouan Bouabda,Bassem Jarboui,Mansour Eddaly,Abdelwaheb Rebaï",0
1588396,A double genetic algorithm for the MRCPSP/max.,"This paper presents a heuristic solution procedure for a very general resource-constrained project scheduling problem. Here, multiple execution modes are available for the individual activities of the project. In addition, minimum as well as maximum time lags between different activities may be given. The objective is to determine a mode and a start time for each activity such that the temporal and resource constraints are met and the project duration is minimised. Project scheduling problems of this type occur e.g. in process industries. The heuristic is a two-phased genetic algorithm with different representation, fitness, crossover operator, etc., in each of them. One of the contributions of the paper is the optimisation in the first phase of a problem dual to the original, the searching for the best modes of the activities. Computational results show that the algorithm outperforms the state-of-the-art algorithms in medium and large instances.",2011,1588396,"Agustín Barrios,Francisco Ballestín,Vicente Valls",0
1588397,A Neurogenetic approach for the resource-constrained project scheduling problem.,"A variety of metaheuristic approaches have emerged in recent years for solving the resource-constrained project scheduling problem (RCPSP), a well-known NP-hard problem in scheduling. In this paper, we propose a Neurogenetic approach which is a hybrid of genetic algorithms (GA) and neural-network (NN) approaches. In this hybrid approach the search process relies on GA iterations for global search and on NN iterations for local search. The GA and NN search iterations are interleaved in a manner that allows NN to pick the best solution thus far from the GA pool and perform an intensification search in the solution's local neighborhood. Similarly, good solutions obtained by NN search are included in the GA population for further search using the GA iterations. Although both GA and NN approaches, independently give good solutions, we found that the hybrid approach gives better solutions than either approach independently for the same number of shared iterations. We demonstrate the effectiveness of this approach empirically on the standard benchmark problems of size J30, J60, J90 and J120 from PSPLIB.",2011,1588397,"Anurag Agarwal,Selcuk Colak,S. Selçuk Erengüç",0
1588398,Theoretical and practical fundamentals for multi-objective optimisation in resource-constrained project scheduling problems.,"Project scheduling is an inherently multi-objective problem, since managers want to finish projects as soon as possible with the minimum cost and the maximum quality. However, there are only a few papers dealing with multiobjective resource-constrained project scheduling problems (MORCPSPs). Moreover, there is no theoretical study in the literature that establishes the fundamentals for correct algorithmic developments. In this paper we try to close the gap by proving several results for MORCPSPs. With these results as a basis, both exact and heuristic procedures capable of obtaining a set of efficient solutions for several important MORCPSPs can be created. We develop algorithms for the case where all objective functions are of the same type, called regular. In this case, specific codifications, techniques, and procedures can be used. Extensive computational results help decide which algorithms or techniques are the most promising for the problem. With the aid of these algorithms we study the Pareto fronts in this case. Finally, we apply a metaheuristic algorithm to a particular example of the general case in order to analyse the differences in the Pareto fronts. The project instances and Pareto fronts obtained can be downloaded from a website to facilitate comparisons with future research efforts.",2011,1588398,"Francisco Ballestín,Rosa Blanco",0
1588399,Approximations of lead-time distributions in an assemble-to-order system under a base-stock policy.,"In this paper, we consider an assemble-to-order production system in which a product with multiple components is produced under a base-stock policy. The demand follows a Poisson arrival process, and the production time at each facility is exponentially distributed. Our main results are closed-form formulae for approximating the lead-time distributions in equilibrium. The approximation formulae for the lead-time distributions can be obtained with a linear combination of bounds, in which certain constants are obtained from auxiliary properties and simulation experiments. To determine the quality of the approximations, we obtained sample lead-time distributions from many simulations. Kolmogorov-Smirnov tests show that our formulae are very good fits of the sample distributions. The approximations are good over the entire range of traffic intensities and are even more accurate in light or heavy traffic.",2011,1588399,"Sung-Seok Ko,Jin Young Choi,Dong-Won Seo",0
1588400,A hybrid radial basis function and data envelopment analysis neural network for classification.,"We propose a hybrid radial basis function network-data envelopment analysis (RBFN-DEA) neural network for classification problems. The procedure uses the radial basis function to map low dimensional input data from input space @? to a high dimensional @?^+ feature space where DEA can be used to learn the classification function. Using simulated datasets for a non-linearly separable binary classification problem, we illustrate how the RBFN-DEA neural network can be used to solve it. We also show how asymmetric misclassification costs can be incorporated in the hybrid RBFN-DEA model. Our preliminary experiments comparing the RBFN-DEA with feed forward and probabilistic neural networks show that the RBFN-DEA fares very well.",2011,1588400,Parag C. Pendharkar,0
1588401,Price strategy implementation.,"Consider a situation in which a company sells several different items to a set of customers. However, the company is not satisfied with the current pricing strategy and wishes to implement new prices for its items. Implementing these new prices in one single step might not be desirable, for example, because of the change in contract prices for the customers. Therefore, the company changes the prices gradually, such that the prices charged to a subset of the customers, the target market, do not differ too much from one period to the next. We propose a polynomial time algorithm to implement the new prices in the minimum number of time periods needed, given that the prices charged to the customers in the target market increase by at most a factor 1+@d, for a given @d>0. Furthermore, we address the problem of maximizing the overall revenue during the price implementation over a given time horizon. For this problem, we describe a dynamic program for the case of integer price vectors, and a local search algorithm for arbitrary prices. Also, we present a mixed integer programming formulation for this problem and apply our algorithms in a practical study.",2011,1588401,"André Berger,Alexander Grigoriev,Joyce van Loon",0
